Added to MB,Genre,Artist,Release Title,Link,Notes,,,,,,,,,,,,,,,,,,,,,,
,Experimental,Elvis Presley,The Elvis Presley Interview Record - An Audio Self-Portrait,,Different version here https://www.discogs.com/Elvis-Presley-The-Elvis-Presley-Interview-Record-An-Audio-Self-Portrait/master/1133911,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Bronski Beat,The Age of Consent,https://www.discogs.com/Bronski-Beat-The-Age-Of-Consent/release/50228,,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,Bruce Woolley &The Camera Club,The Camera Club,https://www.discogs.com/Bruce-Woolley-The-Camera-Club-Bruce-Woolley-The-Camera-Club/release/2948753,Vinyl entry from different label in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Buffalo Tom,Birdbrain,https://www.discogs.com/Buffalo-Tom-Birdbrain/release/987154,CD entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Buffalo Tom,Birdbrain (a different version),,"several options in Discogs, but no match (Beggars Banquet & Situation 2)",,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Buffalo Tom,Buffalo Tom,https://www.discogs.com/Buffalo-Tom-Buffalo-Tom/release/986105,other versions in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Buffalo Tom,Let Me Come Over,https://www.discogs.com/Buffalo-Tom-Let-Me-Come-Over/release/1393743,CD entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Buffalo Tom,Sodajerk,https://www.discogs.com/Buffalo-Tom-Sodajerk/release/1639513,CD entires in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Burning Sensations,Burning Sensations,https://www.discogs.com/Burning-Sensations-Burning-Sensations/release/1903474,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Captain Beefheart & His Magic Band,Trout Mask Replica,https://www.discogs.com/Captain-Beefheart-His-Magic-Band-Trout-Mask-Replica/release/7878798,CD entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Carolina Slim,Blues Go Away From ME,https://www.discogs.com/Carolina-Slim-Blues-Go-Away-From-Me/release/5865564,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Charlie Pickett,Route 33,https://www.discogs.com/Charlie-Pickett-Route-33/release/2920050,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Charlie Pickett & The MC3 ‎,The Wilderness,https://www.discogs.com/Charlie-Pickett-The-MC3-The-Wilderness/release/2088201,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Chris Isaak,Chris Isaak,https://www.discogs.com/Chris-Isaak-Chris-Isaak/release/1414634,in MB as CD,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Chris Spedding,Ready Spedding Go,https://www.discogs.com/Chris-Spedding-Ready-Spedding-Go/release/3869172,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Chris Stamey,Instant Excitement,https://www.discogs.com/Chris-Stamey-Instant-Excitement/release/1935298,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Chris Stamey ,It's A Wonderful Life ,https://www.discogs.com/Chris-Stamey-Its-A-Wonderful-Life/release/1935289,Vinyl entry from different label in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Cindy Lee Berryhill,Nake Movie Star,https://www.discogs.com/Cindy-Lee-Berryhill-Naked-Movie-Star/release/2065274,Unknown fortmat on MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Colin Newman ,Commerical Suicide ,https://www.discogs.com/Colin-Newman-Commercial-Suicide/release/1131399,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Country Dick Montana,The Home of Country Dick Montana,https://www.discogs.com/Country-Dick-Montana-The-Home-Of-Country-Dick-Montana/release/593599,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Curtis Mayfield,Super Fly,https://www.discogs.com/Curtis-Mayfield-Super-Fly/release/586331,CD version in MB https://musicbrainz.org/release/df1c3d1f-7180-39b1-a367-8a0a7acb296a,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Curtis Mayfield with Fishbone,He's A Flyguy,https://www.discogs.com/Curtis-Mayfield-With-Fishbone-Hes-A-Flyguy/release/3612278,,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,D.N.A Featuring Suzanne Vega,Tom's Diner,https://www.discogs.com/DNA-Featuring-Suzanne-Vega-Toms-Diner/release/3684856,CD entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Daniel Ash,This Love (Single),https://www.discogs.com/Daniel-Ash-This-Love/release/415503,Cd listing on MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Daniel Johnston,1990,https://www.discogs.com/Daniel-Johnston-1990/release/1705000,multiple entries in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Daniel Johnston,"Hi, How Are You: The Unfinished Album",https://www.discogs.com/Daniel-Johnston-Hi-How-Are-You-The-Unfinished-Album/release/654644,multiple entries in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Daryle Ryce,Carolina Blue,https://www.discogs.com/Daryle-Ryce-Carolina-Blue/release/4710884,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Dave Kusworth,The Bounty Hunters,https://www.discogs.com/Dave-Kusworth-The-Bounty-Hunters/release/2070730,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,David Bowie,ChangesOneBowie,https://www.discogs.com/David-Bowie-ChangesOneBowie/release/1361058,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,David Bowie,ChangesTwoBowie,https://www.discogs.com/David-Bowie-ChangesTwoBowie/release/1139530,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,David Bowie,Space Oddity,https://www.discogs.com/David-Bowie-Space-Oddity/release/1852255,"multiple 7""vinyl entry in MB ",,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,David Bowie,Stage,https://www.discogs.com/David-Bowie-Stage/release/7431366,"two 12"" Vinyl entry in MB both Europe editions ",,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,David Bowie  ,Original Soundtrack From The Film Christiane F,https://www.discogs.com/David-Bowie-Original-Soundtrack-From-The-Film-Christiane-F/release/918780,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,David Bowie with Queen Latifah,Fame 90,https://www.discogs.com/David-Bowie-Fame-90/release/1049035,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,David Johansen,Live It Up,https://www.discogs.com/David-Johansen-Live-It-Up/release/2270481,CD entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,David Lindley,Very Greasy,https://www.discogs.com/David-Lindley-And-El-Rayo-X-Very-Greasy/release/2085412,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,David Linton,Orcesography,https://www.discogs.com/David-Linton-Orchesography/release/1215415,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,David Sylvian,A Little Girl Dreams Of Taking The Veil,https://www.discogs.com/David-Sylvian-A-Little-Girl-Dreams-Of-Taking-The-Veil/release/81722,not in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,David Sylvian,Words With the Shaman,https://www.discogs.com/David-Sylvian-Jon-Hassell-Steve-Jansen-Holger-Czukay-Words-With-The-Shaman/release/61915,entry in MB unknown format,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,David Thomas,Monster Walks The Winter Lake,https://www.discogs.com/David-Thomas-And-The-Wooden-Birds-Monster-Walks-The-Winter-Lake/release/2332286,CD in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,David Thomas,More Places Forever,https://www.discogs.com/David-Thomas-The-Pedestrians-More-Places-Forever/release/1998778,different catalog number in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,David Thomas,"Vocal Performances 12"" 45RPM EP",https://www.discogs.com/David-Thomas-Vocal-Performances/release/2523813,,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,David Thomas And The Wooden Birds,Blame the Messenger,https://www.discogs.com/David-Thomas-And-The-Wooden-Birds-Blame-The-Messenger/release/1823192,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Davie Allan ,Old Neck and New Strings,https://www.discogs.com/Davie-Allan-Old-Neck-And-New-Strings/release/1790246,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Davie Allan & The Arrows,Arrow Dynamic,https://www.discogs.com/Davie-Allan-The-Arrows-Arrow-Dynamic/release/5389965,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Del Shannon,Golden Hits/ The Best Of Del Shannon,https://www.discogs.com/Del-Shannon-Golden-HitsThe-Best-Of-Del-Shannon/release/4232655,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Doug Kershaw,The Cajun Way,https://www.discogs.com/Doug-Kershaw-The-Cajun-Way/release/1449467,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Doug Orton,Richard Brautigan's Body,https://www.discogs.com/Doug-Orton-Richard-Brautigans-Body/release/2980137,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Dwight Twilley Band,Twilley Don't Mind,https://www.discogs.com/Dwight-Twilley-Band-Twilley-Dont-Mind/release/1544426,Alt version on MB https://musicbrainz.org/release/d5370638-b6ba-4800-a2bb-e55d496809f6,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Earle Mankey,Earle Mankey,https://www.discogs.com/Earle-Mankey-Earle-Mankey/release/1613224,Unknown in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Earle Mankey,"Real World 12""",https://www.discogs.com/Earle-Mankey-Real-World/release/2942744,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Ed Kuepper,Everybody's Got To,https://www.discogs.com/Ed-Kuepper-Everybodys-Got-To/release/3313756,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Ed Kuepper,Rooms of the Magnificient,https://www.discogs.com/Ed-Kuepper-Rooms-Of-The-Magnificent/release/1495233,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Edgar Broughton Band,Sing Brother Sing,https://www.discogs.com/Edgar-Broughton-Band-Sing-Brother-Sing/release/2129864,"CD & Vinyl entires in MB, but no match",,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Edward Ka-Spel,Aazhyd China Doll,https://www.discogs.com/Edward-Ka-Spel-Aa%CE%94zhyd-China-Doll/release/97949,multiple entries in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Edward Ka-Spel,"Chyekk, China Doll",https://www.discogs.com/Edward-Ka-Spel-Chyekk-China-Doll/release/259996,multiple entries in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Edward Ka-Spel,Eyes! China Doll,https://www.discogs.com/Edward-Ka-Spel-Eyes-China-Doll/release/345688,CD entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Eric Random & The Bedlamites,Ishmael,https://www.discogs.com/Eric-Random-And-The-Bedlamites-Ishmael/release/689320,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Eric Random & The Bedlamites,Time-Splice,https://www.discogs.com/Eric-Random-The-Bedlamites-Time-Splice/release/45602,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Erik Lindgren,Polar Yet Tropical,https://www.discogs.com/Erik-Lindgren-Polar-Yet-Tropical/release/2853090,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Erik Lindgren Soundtracks,Birdsongs Of The Mesozoic,https://www.discogs.com/Birdsongs-Of-The-Mesozoic-Erik-Lindgren-2-Pink-Inc-Soundtracks/release/2830469,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Erin Kenney & Ethan James,Erin Kenney & Ethan James,https://www.discogs.com/Erin-Kenney-Ethan-James-Erin-Kenney-Ethan-James/release/3467554,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Federico Aubele,Esta Noche,https://www.discogs.com/Federico-Aubele-Esta-Noche/release/222003,,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,Flo & Eddie & The Turtles,The History Of Flo & Eddie And The Turtles,https://www.discogs.com/Flo-Eddie-Turtles-The-History-Of-Flo-Eddie-And-The-Turtles/release/4477261,,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,Frank Tovey,Bridge St. Shuffle,https://www.discogs.com/Frank-Tovey-Bridge-St-Shuffle/release/77662,unknown format in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,Frank Tovey,Civilian,https://www.discogs.com/Frank-Tovey-Civilian/release/665872,CD entry and vinyl entry with diff cat # in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,Frank Tovey,Tyranny and the Hired Hand,https://www.discogs.com/Frank-Tovey-Tyranny-And-The-Hired-Hand/release/174740,CD entry and vinyl entry with diff cat # in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,Frank Zappa,Apostraphe ('),https://www.discogs.com/Frank-Zappa-Apostrophe-/release/9339246,Unknown format entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,Frank Zappa,Broadway the Hard Way,https://www.discogs.com/Frank-Zappa-Broadway-The-Hard-Way/release/935391,Unknown format entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,Frank Zappa,Meets the Mothers of Prevention,https://www.discogs.com/Frank-Zappa-Frank-Zappa-Meets-The-Mothers-Of-Prevention/release/500464,Unknown format entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,Frank Zappa,Rare Meat,https://www.discogs.com/Frank-Zappa-F-Zappas-10-Rare-Meat-Feb62/release/864030,Cd entry in mb,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,Frank Zappa,You Can't Do That Anymore On Stage Vol 2,https://www.discogs.com/Zappa-You-Cant-Do-That-On-Stage-Anymore-Vol-2-The-Helsinki-Concert/release/2455837,Unknown format entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,Frank Zappa/Beefheart,Bongo Fury,https://www.discogs.com/Zappa-Beefheart-Mothers-Bongo-Fury/release/5481460,Unknown format entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,G.W. McLennan,Easy Come Easy Go Single,https://www.discogs.com/GW-McLennan-Easy-Come-Easy-Go/release/589740,Cd record in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,G.W. McLennan,Watershed,https://www.discogs.com/GW-McLennan-Watershed/release/1375693,Cd record in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,Gang War Feat. Johnny Thunders & Wayne Kramer,Gang War,https://www.discogs.com/Gang-War-Featuring-Johnny-Thunders-Wayne-Kramer-Gang-War/release/2264094,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Garland Jeffreys,Escape Artist,https://www.discogs.com/Garland-Jeffreys-Escape-Artist/release/3709832,CD entry + unknown entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Garland Jeffreys,Guts For Love,https://www.discogs.com/Garland-Jeffreys-Guts-For-Love/release/2582793,CD entry + unknown entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Gary Clail's Tackhead Sound System,Tackhead Tape Time,https://www.discogs.com/Gary-Clails-Tackhead-Sound-System-Tackhead-Tape-Time/release/7233229,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Gary Numan Tubeway Army,Double Peel Session,https://www.discogs.com/Gary-Numan-Tubeway-Army-Double-Peel-Session/release/260197,CD entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Genesis P-Orridge &  The Angels Of Light ,Je T'Aime,https://www.discogs.com/Genesis-P-Orridge-The-Angels-Of-Light-Je-TAime/master/882218,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Gil Scott-Heron & Brian Jackson,Johannesburg,https://www.discogs.com/Gil-Scott-Heron-Brian-Jackson-Johannesburg/release/997337,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Glen Meadmore,Chicken and Biscuits,https://www.discogs.com/Glen-Meadmore-Chicken-Biscuits/release/1591156,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Glenn Phillips Band,Elevator,https://www.discogs.com/Glenn-Phillips-Band-Elevator/release/2126749,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Graham Parker,Human Soul,https://www.discogs.com/Graham-Parker-Human-Soul/release/3639660,multiple entries in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Graham Parker,Life Gets Better,https://www.discogs.com/Graham-Parker-Life-Gets-Better/release/1658089,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Graham Parker And The Rumour,Live Sparks,https://www.discogs.com/Graham-Parker-And-The-Rumour-Live-Sparks/release/4189025,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Graham Parker And The Rumour,The ( Black ) Pink Parker,https://www.discogs.com/Graham-Parker-And-The-Rumour-The-Black-Pink-Parker/release/3716777,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Graham Parker And The Shot,Break Them Down ,https://www.discogs.com/Graham-Parker-And-The-Shot-Break-Them-Down/release/5205942,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Graham Parker And The Shot,Steady Nerves,https://www.discogs.com/Graham-Parker-And-The-Shot-Steady-Nerves/release/5977021,CD entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Hajime Tachibana,Hm,https://www.discogs.com/Hajime-Tachibana-Hm/release/1398716,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Hasil Adkins,Moon Over Madison,https://www.discogs.com/Hasil-Adkins-Moon-Over-Madison/release/1107740,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Hasil Adkins,Out to Hunch,https://www.discogs.com/Hasil-Adkins-Out-To-Hunch/release/1078341,CD listing on MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Henry Rollins,Let There Be Rock,https://www.discogs.com/Henry-Rollins-And-The-Hard-Ons-Let-There-Be-Rock/release/889397,"CD and 7"" in MB",,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,Holly Beth Vincent,Holly and the Italians,https://www.discogs.com/Holly-Beth-Vincent-Holly-And-The-Italians/release/2660042,CD entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Hula,1000 Hours,https://www.discogs.com/Hula-1000-Hours/release/57413,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Human Sexual Response,Fig 14,https://www.discogs.com/Human-Sexual-Response-Fig-14/release/1217912,not correct vinyl edition in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Hunters + Collectors,Fate,https://www.discogs.com/Hunters-Collectors-Fate/release/1789536,Unknown format entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Hunters + Collectors,Human Frailty,https://www.discogs.com/Hunters-Collectors-Human-Frailty/release/1200127,diferemt formats in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Hunters + Collectors,Hunters & Collectors,https://www.discogs.com/Hunters-Collectors-Hunters-Collectors/release/4030464,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Hunters + Collectors,Living Daylight,https://www.discogs.com/Hunters-Collectors-Living-Daylight/release/1167368,Unknown format in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Hunters + Collectors,Raw Material,https://www.discogs.com/Hunters-Collectors-Raw-Material/release/1842119,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Hunters + Collectors,The Fireman's Curse,https://www.discogs.com/Hunters-Collectors-The-Firemans-Curse/release/875018,Unknown format entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Hunters + Collectors,The Jaws Of Life,https://www.discogs.com/Hunters-And-Collectors-The-Jaws-Of-Life/release/2187258,2 CDs entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Hurrah!,Gloria,https://www.discogs.com/Hurrah-Gloria/release/1494477,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Hurrah!,Tell God I'm Here,https://www.discogs.com/Hurrah-Tell-God-Im-Here/release/1494478,CD entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Hurrah!,Who'd Have Thought,https://www.discogs.com/Hurrah-Whod-Have-Thought/release/2319609,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Husker Du,From Zen Arcade,https://www.discogs.com/H%C3%BCsker-D%C3%BC-From-Zen-Arcade/release/4187778,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Huxton Creepers,Keep To The Beat,https://www.discogs.com/Huxton-Creepers-Keep-To-The-Beat/release/1871982,Unknown format in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Hypnolovewheel,Angel Food,https://www.discogs.com/Hypnolovewheel-Angel-Food/release/1661619,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Hypnolovewheel,Candy Mantra,https://www.discogs.com/Hypnolovewheel-Candy-Mantra/release/2189743,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Hypnolovewheel,Space Mountain,https://www.discogs.com/Hypnolovewheel-Space-Mountain/release/1046472,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,I Spit On Your Gravy,Fruit Loop City,https://www.discogs.com/I-Spit-On-Your-Gravy-Fruit-Loop-City/release/2684144,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,I Start Counting,Catch That Look,https://www.discogs.com/I-Start-Counting-Catch-That-Look/release/321048,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,I Start Counting,My Translucent Hands,https://www.discogs.com/I-Start-Counting-My-Translucent-Hands/release/128818,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,I Start Counting,My Translucent Hands (a different version),https://www.discogs.com/I-Start-Counting-My-Translucent-Hands/release/128818,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Ian McCulloch,Candleland ,https://www.discogs.com/Ian-McCulloch-Candleland/release/1112004,Cd record in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Ian McCulloch,Candleland (The second coming),https://www.discogs.com/Ian-McCulloch-Featuring-Elizabeth-Fraser-Candleland-The-Second-Coming/release/1197189,Cd record in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Ian McCulloch,Faith and Healing,https://www.discogs.com/Ian-McCulloch-Faith-Healing/release/6970092,Cd record in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Iggy Pop,Instinct,https://www.discogs.com/Iggy-Pop-Instinct/release/381216,"in MB as CD, Unknown",,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Iggy Pop,Live at the Channel 7-19-88,https://www.discogs.com/Iggy-Pop-Live-At-The-Channel-7-19-88/release/1193638,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,In The Nursery,Compulsion,https://www.discogs.com/In-The-Nursery-Compulsion/release/95403,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,In The Nursery,Counterpoint,https://www.discogs.com/In-The-Nursery-Counterpoint/release/475605,CD entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,In The Nursery,Koda,https://www.discogs.com/In-The-Nursery-K%C3%B6da/release/95461,CD entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,In The Nursery,L'Esprit,https://www.discogs.com/In-The-Nursery-LEsprit/release/95466,multiple CD entires in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,In The Nursery,Prelude,https://www.discogs.com/In-The-Nursery-Prelude-1983-1985/release/519878,unknown format entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,In The Nursery,Twins,https://www.discogs.com/In-The-Nursery-Twins/release/95455,multiple CD entires in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Inca Babies,Evil Hour,https://www.discogs.com/Inca-Babies-Evil-Hour/release/416346,CD entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Inca Babies,Opium Den,https://www.discogs.com/Inca-Babies-Opium-Den/release/1056355,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Inca Babies,Surfin' In Locustland,https://www.discogs.com/Inca-Babies-Surfin-In-Locustland/release/510201,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Indigo Girls ,Indigo Girls,https://www.discogs.com/Indigo-Girls-Indigo-Girls/release/3353269,Disambiguation: this is different than the other album called Indigo Girls,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Indigo Girls ,Indigo Girls ,https://www.discogs.com/Indigo-Girls-Indigo-Girls/release/8745938,"other entry in MB, but no match",,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Indigo Girls ,Indigo Girls Live,,Unfound in MB & Discogs,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Indigo Girls ,Nomads-Indians-Saints,https://www.discogs.com/Indigo-Girls-Nomads-Indians-Saints/release/2673740,CD entries in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Inner Circle,One Way,https://www.discogs.com/Inner-Circle-One-Way/release/3252559,unknown format in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Inspiral Carpets,Cool As,https://www.discogs.com/Inspiral-Carpets-Cool-As--EP/release/508873,CD entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Inspiral Carpets,Find Out Why,https://www.discogs.com/Inspiral-Carpets-Find-Out-Why/release/508864,in MB as CD,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Inspiral Carpets,Life,https://www.discogs.com/Inspiral-Carpets-Life/release/1974213,in MB as CD (different version),,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Inspiral Carpets,Move/Out of Time/Move It,https://www.discogs.com/Inspiral-Carpets-Move/release/396350,unknown entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Inspiral Carpets,This is how it feels,https://www.discogs.com/Inspiral-Carpets-This-Is-How-It-Feels/release/29248,in MB as CD,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,IPPU-DO,Lunatic Menu,https://www.discogs.com/Ippu-Do-Lunatic-Menu/release/4102040,in MB as CD,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,ISM,Constantinople,https://www.discogs.com/Ism-Constantinople/release/1031588,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,It's Immaterial,Driving away from home (Wicked weather for wawlking),https://www.discogs.com/Its-Immaterial-Driving-Away-From-Home-Wicked-Weather-For-Walking/release/339896,"7"" vinyl in Music Brainz",,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,It's Immaterial,Ed's Funky Diner,https://www.discogs.com/Its-Immaterial-Eds-Funky-Diner/release/344972,"other vinyl entries in MB, but no match",,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,It's Immaterial,Rope,https://www.discogs.com/Its-Immaterial-Rope/release/677001,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,It's Immaterial,Space He Called From the Kitchen,https://www.discogs.com/Its-Immaterial-Space-He-Called-From-The-Kitchen/release/1187083,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,J.V.C.F.O.R.C.E.,Strong Island,https://www.discogs.com/JVC-FORCE-Strong-Island/release/4089797,no artist in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Jack Frost,Jack Frost,https://www.discogs.com/Jack-Frost-Jack-Frost/release/3136039,in MB as CD,,,,,,,,,,,,,,,,,,,,,,
